cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2012,103,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2013,81,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2014,31,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2015,45,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2016,38,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2017,52,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2018,34,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2019,51,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2020,40,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2021,20,Víctimas
17,Morelos,008,Emiliano Zapata,6200009439,Víctimas heridas en los accidentes de tránsito,2022,70,Víctimas
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,0,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,0,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,0,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,7,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,43,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,42,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,17,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,34,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,28,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,26,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,17,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,35,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,13,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,98,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,93,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,53,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,30,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,21,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,41,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,59,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,117,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,82,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,148,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,92,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,116,Accidentes
17,Morelos,009,Huitzilac,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,209,Accidentes
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2000,0,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2002,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2003,2,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2004,0,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2005,1,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2006,4,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2007,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2009,0,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2010,5,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2011,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2012,0,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2013,2,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2014,4,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2017,2,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2018,1,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2019,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2021,3,Víctimas
17,Morelos,009,Huitzilac,6200009438,Víctimas muertas en los accidentes de tránsito,2022,11,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2000,5,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2001,29,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2002,20,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2003,16,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2004,14,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2005,20,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2006,46,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2007,15,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2008,25,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2009,4,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2010,21,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2011,28,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2012,16,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2013,48,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2014,24,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2015,16,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2016,21,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2017,80,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2018,49,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2019,71,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2020,68,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2021,41,Víctimas
17,Morelos,009,Huitzilac,6200009439,Víctimas heridas en los accidentes de tránsito,2022,141,Víctimas
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,2,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,0,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,0,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,0,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,2,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,39,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,23,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,22,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,49,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,58,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,55,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,56,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,57,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,71,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,89,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,100,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,127,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,154,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,202,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,168,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,154,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,188,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,162,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,147,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,123,Accidentes
17,Morelos,010,Jantetelco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,112,Accidentes
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2001,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2003,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2004,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2005,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2006,8,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2007,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2009,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2010,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2011,0,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2013,2,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2014,1,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2017,5,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2018,3,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2019,2,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2020,4,Víctimas
17,Morelos,010,Jantetelco,6200009438,Víctimas muertas en los accidentes de tránsito,2021,3,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,1997,0,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2001,2,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2002,16,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2003,12,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2004,11,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2005,20,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2006,27,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2007,17,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2008,15,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2009,8,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2010,8,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2011,8,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2012,29,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2013,35,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2014,44,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2015,74,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2016,62,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2017,48,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2018,96,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2019,82,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2020,58,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2021,50,Víctimas
17,Morelos,010,Jantetelco,6200009439,Víctimas heridas en los accidentes de tránsito,2022,66,Víctimas
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,195,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,147,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,221,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,398,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,425,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,345,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,0,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,417,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,455,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,623,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,1336,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,1016,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,1207,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,1243,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,1114,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,1219,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,1343,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,1313,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,1239,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,1466,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,1302,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,1116,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,1039,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,857,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,1164,Accidentes
17,Morelos,011,Jiutepec,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,1161,Accidentes
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,1997,7,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,1998,5,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,1999,6,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2000,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2001,2,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2004,2,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2005,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2006,0,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2007,6,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2008,6,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2009,6,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2010,5,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2011,5,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2012,2,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2013,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2014,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2015,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2016,1,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2017,4,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2018,6,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2019,1,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2021,12,Víctimas
17,Morelos,011,Jiutepec,6200009438,Víctimas muertas en los accidentes de tránsito,2022,6,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,1997,204,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,1998,135,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,1999,46,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2000,45,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2001,10,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2002,43,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2004,112,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2005,89,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2006,136,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2007,263,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2008,232,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2009,238,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2010,176,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2011,112,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2012,130,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2013,151,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2014,206,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2015,149,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2016,119,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2017,183,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2018,134,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2019,176,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2020,131,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2021,185,Víctimas
17,Morelos,011,Jiutepec,6200009439,Víctimas heridas en los accidentes de tránsito,2022,173,Víctimas
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,40,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,37,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,52,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,67,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,32,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,26,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,56,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,92,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,82,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,379,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,583,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,597,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,573,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,437,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,632,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,634,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,645,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,654,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,611,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,518,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,430,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,480,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,430,Accidentes
17,Morelos,012,Jojutla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,381,Accidentes
